Date,Region,Service_Type,Network_Traffic,Latency (ms),Packet_Loss (%)
13-03-2023,North America,Internet,146.3917048,103.8572791,0.092462281
14-03-2023,North America,Internet,154.1663819,76.85965438,0.097478726
15-03-2023,North America,Internet,166.2735556,115.4134611,0.044986153
16-03-2023,North America,Internet,148.5136488,97.39120532,0.022712882
17-03-2023,North America,Internet,126.6988865,136.438302,0.029166613
18-03-2023,North America,Internet,108.5029814,98.48699059,0.077633368
19-03-2023,North America,Internet,123.3580777,108.4183657,0.027334971
20-03-2023,North America,Internet,142.0465552,104.9320437,0.038058287
21-03-2023,North America,Internet,164.7395012,87.4888593,0.047857586
22-03-2023,North America,Internet,158.9242221,119.8427366,0.057511112
23-03-2023,North America,Internet,154.0520123,138.1012728,0.099610044
24-03-2023,North America,Internet,122.6910524,99.70445561,0.023220976
25-03-2023,North America,Internet,113.8958631,93.99042429,0.03534237
26-03-2023,North America,Internet,124.6772354,92.89942538,0.026289118
27-03-2023,North America,Internet,131.0596803,62.15276213,0.036111344
28-03-2023,North America,Internet,165.6244265,96.44373713,0.010080452
29-03-2023,North America,Internet,166.0856677,105.0199623,0.035980977
30-03-2023,North America,Internet,153.5860505,121.0951585,0.088786503
31-03-2023,North America,Internet,136.9815134,119.2009548,0.029858985
01-04-2023,North America,Internet,143.1258657,91.67001835,0.037193478
02-04-2023,North America,Internet,122.2236686,94.4635401,0.094447416
03-04-2023,North America,Internet,120.6605901,122.4781061,0.0728379
04-04-2023,North America,Internet,160.4218118,96.53072206,0.051673871
05-04-2023,North America,Internet,161.8930006,89.7994092,0.077719273
06-04-2023,North America,Internet,146.5023886,127.850369,0.012317965
07-04-2023,North America,Internet,124.6244973,120.7517133,0.046449035
08-04-2023,North America,Internet,119.2817376,100.3758358,0.011823613
09-04-2023,North America,Internet,129.4218364,88.12445104,0.023361815
10-04-2023,North America,Internet,138.2809947,59.76239362,0.014186726
11-04-2023,North America,Internet,183.1256192,111.7940721,0.036180124
12-04-2023,North America,Internet,153.3044934,82.07260555,0.038163932
13-04-2023,North America,Internet,144.1952686,60.74535982,0.094730858
14-04-2023,North America,Internet,111.9139722,131.6964105,0.026412573
15-04-2023,North America,Internet,126.5145369,112.9593558,0.047242885
16-04-2023,North America,Internet,107.7093169,77.21983614,0.08113794
17-04-2023,North America,Internet,138.1186236,75.71197234,0.081561759
18-04-2023,North America,Internet,156.3876865,117.4192356,0.075034319
19-04-2023,North America,Internet,155.8951104,82.44058767,0.028783376
20-04-2023,North America,Internet,169.5378251,125.9229974,0.049497162
21-04-2023,North America,Internet,144.7068538,112.3291863,0.01862116
22-04-2023,North America,Internet,137.0941755,110.7319304,0.018839952
23-04-2023,North America,Internet,118.8929989,108.0939091,0.043584121
24-04-2023,North America,Internet,154.5839353,103.8290174,0.073859222
25-04-2023,North America,Internet,163.8305951,117.610224,0.052658426
26-04-2023,North America,Internet,170.374378,90.91839275,0.088668322
27-04-2023,North America,Internet,162.0535328,101.7190395,0.08309088
28-04-2023,North America,Internet,125.2278413,115.0389318,0.003160544
29-04-2023,North America,Internet,119.1551293,111.2597944,0.056841904
30-04-2023,North America,Internet,135.7820148,76.10026389,0.060916126
01-05-2023,North America,Internet,116.1244911,89.99180665,0.096157514
02-05-2023,North America,Internet,173.330841,105.0560701,0.002323663
03-05-2023,North America,Internet,167.4633849,91.83970582,0.053110377
04-05-2023,North America,Internet,150.519122,135.4931712,0.020478136
05-05-2023,North America,Internet,135.6833555,92.1369361,0.005366291
06-05-2023,North America,Internet,112.2080784,96.75563105,0.058748852
07-05-2023,North America,Internet,122.712616,115.3886036,0.077260414
08-05-2023,North America,Internet,152.6869537,106.6106549,0.077486545
09-05-2023,North America,Internet,170.1292214,97.09451086,0.003028841
10-05-2023,North America,Internet,187.7943548,84.87012942,0.04069464
11-05-2023,North America,Internet,149.0861839,106.0302811,0.004450963
12-05-2023,North America,Internet,125.6918627,120.7819288,0.024783865
13-05-2023,North America,Internet,116.1146899,109.5819045,0.01928807
14-05-2023,North America,Internet,114.7323691,84.43632957,0.021518258
15-05-2023,North America,Internet,139.5581105,134.7354991,0.033911841
16-05-2023,North America,Internet,159.581367,71.0684422,0.027741804
17-05-2023,North America,Internet,159.0479236,68.34628716,0.096227991
18-05-2023,North America,Internet,159.3010341,119.2111445,0.035240712
19-05-2023,North America,Internet,128.4019977,104.5168096,0.089417252
20-05-2023,North America,Internet,116.2046536,89.01002907,0.018104167
21-05-2023,North America,Internet,117.478353,78.02858545,0.076374687
22-05-2023,North America,Internet,122.345447,146.4159968,0.006134554
23-05-2023,North America,Internet,138.3691619,102.3418174,0.046276123
24-05-2023,North America,Internet,145.8500163,110.6840234,0.000551044
25-05-2023,North America,Internet,159.5623509,106.3577019,0.081029076
26-05-2023,North America,Internet,137.8673333,108.6961592,0.095048604
27-05-2023,North America,Internet,131.5602724,110.8018892,0.003510737
28-05-2023,North America,Internet,108.0621278,114.6484802,0.093384636
29-05-2023,North America,Internet,117.0413366,92.49555198,0.077385389
30-05-2023,North America,Internet,145.4655125,94.16716027,0.035886158
31-05-2023,North America,Internet,157.3833383,65.17954383,0.090887655
01-06-2023,North America,Internet,149.4837249,84.39391187,0.029625727
02-06-2023,North America,Internet,137.3092952,105.4222559,0.040929531
03-06-2023,North America,Internet,118.5352651,120.9004675,0.009671126
04-06-2023,North America,Internet,136.6606746,111.9807905,0.065693896
05-06-2023,North America,Internet,132.3200966,93.18615312,0.002960083
06-06-2023,North America,Internet,140.7236117,74.73654176,0.048490528
07-06-2023,North America,Internet,136.5719931,44.45281709,0.068319185
08-06-2023,North America,Internet,133.337782,123.0346795,0.08212376
09-06-2023,North America,Internet,126.9540305,88.21542027,0.014994139
10-06-2023,North America,Internet,104.482112,91.03069988,0.075409037
11-06-2023,North America,Internet,126.2527995,102.6314794,0.071907702
12-06-2023,North America,Internet,146.2963409,71.88879905,0.055957053
13-06-2023,North America,Internet,123.7619554,93.0043564,0.05846446
14-06-2023,North America,Internet,159.6056236,140.469439,0.009127072
15-06-2023,North America,Internet,117.3908864,110.1077388,0.060047104
16-06-2023,North America,Internet,126.0867867,107.1849831,0.038152221
17-06-2023,North America,Internet,123.1374932,68.35011044,0.086758085
18-06-2023,North America,Internet,115.0349561,144.8720379,0.031309888
19-06-2023,North America,Internet,116.8597645,71.54410183,0.057659508
20-06-2023,North America,Internet,139.0707073,138.4464951,0.04265714
21-06-2023,North America,Internet,145.8004786,57.6988797,0.087626194
22-06-2023,North America,Internet,135.4019888,128.1073088,0.025391667
23-06-2023,North America,Internet,117.4670584,132.3610854,0.007880236
24-06-2023,North America,Internet,107.2019591,83.51181757,0.074865572
25-06-2023,North America,Internet,113.9220151,108.4516074,0.041289662
26-06-2023,North America,Internet,114.9616142,110.9496114,0.058909836
27-06-2023,North America,Internet,139.8864482,83.72411034,0.002638933
28-06-2023,North America,Internet,160.973165,71.01764779,0.095210979
29-06-2023,North America,Internet,130.7446585,73.64565314,0.087761838
30-06-2023,North America,Internet,112.4184626,110.8201644,0.06238679
01-07-2023,North America,Internet,116.438744,98.29768795,0.001702984
02-07-2023,North America,Internet,83.54760733,88.71397933,0.037797647
03-07-2023,North America,Internet,136.2107006,119.3353602,0.097879654
04-07-2023,North America,Internet,133.3355671,110.1613582,0.068133036
05-07-2023,North America,Internet,144.7772618,84.89074547,0.016098786
06-07-2023,North America,Internet,132.9022844,75.97596962,0.046059675
07-07-2023,North America,Internet,123.6310685,110.4652348,0.096673774
08-07-2023,North America,Internet,100.3330629,89.24833263,0.053470817
09-07-2023,North America,Internet,99.71518024,101.9840973,0.002461453
10-07-2023,North America,Internet,134.7361692,131.5259795,0.061977208
11-07-2023,North America,Internet,113.3795425,110.0465648,0.027121653
12-07-2023,North America,Internet,140.7149382,82.75466,0.009884595
13-07-2023,North America,Internet,115.8414437,103.2132238,0.040290844
14-07-2023,North America,Internet,103.981348,80.94710094,0.05585231
15-07-2023,North America,Internet,120.5223968,132.1704431,0.001704072
16-07-2023,North America,Internet,103.4614832,88.76842501,0.055904681
17-07-2023,North America,Internet,121.1326389,104.1454149,0.051120315
18-07-2023,North America,Internet,116.6431618,106.1546515,0.079390838
19-07-2023,North America,Internet,130.6729822,103.1850094,0.042354982
20-07-2023,North America,Internet,128.7534669,60.8290209,0.055345043
21-07-2023,North America,Internet,112.6282512,71.07157872,0.07420093
22-07-2023,North America,Internet,104.0797157,90.95299449,0.089714587
23-07-2023,North America,Internet,101.5131894,106.3886367,0.038003458
24-07-2023,North America,Internet,121.9909293,97.24441571,0.06016335
25-07-2023,North America,Internet,136.5560409,80.85705054,0.06946109
26-07-2023,North America,Internet,117.24695,73.03151362,0.004327068
27-07-2023,North America,Internet,124.7613706,91.96884911,0.080076051
28-07-2023,North America,Internet,114.3866088,90.63047911,0.037743019
29-07-2023,North America,Internet,101.4610364,110.2567292,0.067023894
30-07-2023,North America,Internet,95.46516849,93.47363076,0.047166407
31-07-2023,North America,Internet,106.3678994,112.0541531,0.070233914
01-08-2023,North America,Internet,118.5657759,88.10700461,0.072433098
02-08-2023,North America,Internet,131.9928405,94.88084662,0.019157101
03-08-2023,North America,Internet,133.5104404,93.03907241,0.066217423
04-08-2023,North America,Internet,85.00811357,84.35266066,0.085132344
05-08-2023,North America,Internet,86.81306332,112.5023731,0.02355672
06-08-2023,North America,Internet,85.58756871,83.72808006,0.075818347
07-08-2023,North America,Internet,120.1885828,89.5671698,0.063382511
08-08-2023,North America,Internet,122.1545509,98.53760708,0.095512603
09-08-2023,North America,Internet,126.5805572,74.05240688,0.026024658
10-08-2023,North America,Internet,118.0293824,93.50130083,0.015427778
11-08-2023,North America,Internet,107.0358783,85.77387281,0.031212102
12-08-2023,North America,Internet,87.58129727,92.23691615,0.025795878
13-08-2023,North America,Internet,64.6556343,98.80143995,0.075683276
14-08-2023,North America,Internet,115.9427013,84.00172754,0.07331093
15-08-2023,North America,Internet,130.2985813,95.5984844,0.06696849
16-08-2023,North America,Internet,127.3427727,126.173375,0.021637911
17-08-2023,North America,Internet,107.6513084,99.48402883,0.086180681
18-08-2023,North America,Internet,104.4348812,122.9052435,0.095657156
19-08-2023,North America,Internet,93.67579246,106.9298888,0.053160582
20-08-2023,North America,Internet,88.8388666,115.4832122,0.064937273
21-08-2023,North America,Internet,106.809031,84.51082062,0.05006921
22-08-2023,North America,Internet,115.1187217,102.0981433,0.028355772
23-08-2023,North America,Internet,126.3105242,102.6782585,0.02861476
24-08-2023,North America,Internet,101.5924222,87.74748522,0.031342052
25-08-2023,North America,Internet,103.742816,83.54343351,0.019085
26-08-2023,North America,Internet,79.14049048,70.19469224,0.090192363
27-08-2023,North America,Internet,94.66982525,129.9227927,0.085839813
28-08-2023,North America,Internet,93.71583005,80.55194221,0.046163936
29-08-2023,North America,Internet,117.3689793,126.9244215,0.036725141
30-08-2023,North America,Internet,125.8915711,90.65013653,0.093907836
31-08-2023,North America,Internet,99.44115905,82.75013401,0.022237347
01-09-2023,North America,Internet,99.72453483,112.4503828,0.055354196
02-09-2023,North America,Internet,83.84869466,87.37616117,0.005449816
03-09-2023,North America,Internet,73.97435756,111.3691784,0.01912022
04-09-2023,North America,Internet,93.90583681,93.3437647,0.060402693
05-09-2023,North America,Internet,128.5377737,109.6084899,0.066218365
06-09-2023,North America,Internet,135.2237707,80.63627872,0.058099582
07-09-2023,North America,Internet,114.0560453,116.6270212,0.086960142
08-09-2023,North America,Internet,102.0033616,109.7594537,0.099340522
09-09-2023,North America,Internet,89.31747359,81.6069862,0.076386184
10-09-2023,North America,Internet,94.18964812,152.8587144,0.046509178
11-09-2023,North America,Internet,119.3506683,110.8024605,0.083393467
12-09-2023,North America,Internet,107.026635,145.8093414,0.012038739
13-09-2023,North America,Internet,132.7007466,132.0053564,0.06832707
14-09-2023,North America,Internet,111.2812359,96.2233044,0.051833779
15-09-2023,North America,Internet,95.49797881,91.75456491,0.017806589
16-09-2023,North America,Internet,83.90034457,91.93081633,0.097293362
17-09-2023,North America,Internet,87.0450611,63.39942899,0.033843742
18-09-2023,North America,Internet,94.19160359,86.08329761,0.061542341
19-09-2023,North America,Internet,123.9526671,104.9353205,0.087859424
20-09-2023,North America,Internet,142.7284225,130.5191512,0.050668884
21-09-2023,North America,Internet,114.6833047,84.54456234,0.011513785
22-09-2023,North America,Internet,97.93072596,117.641132,0.081873908
23-09-2023,North America,Internet,80.31478255,74.94813317,0.035321377
24-09-2023,North America,Internet,89.94784671,88.2735995,0.098306687
25-09-2023,North America,Internet,111.5026064,90.84718811,0.088382545
26-09-2023,North America,Internet,118.8657139,107.4362216,0.085344933
27-09-2023,North America,Internet,121.9914529,109.1461929,0.035625318
28-09-2023,North America,Internet,119.8495529,119.2468349,0.075712978
